index,prediction
2136,"['FALOUSIENLADEN', '-PDX4', 'Ihre Experten fur Sonnenschutz.', '-easyfix sun protection', 'AufmaSanleitung EFiXs-Rollo-Maxi (Maxirollo) -', 'fur die Montage uber der Laibung/Sturz.', 'LH1', 'LH2', 'LH3', '*Z1', 'LB1', 'LB2', 'Z IInks', 'Z rechts', 'LB 3', 'Rollogesamtbreite (inklusive der Rollohalter)', '* Z1 Hohe des aufgerollten', 'Rollos (inklusive Beschwerung)', 'betragt ca.8 cm', 'Beschwerungsprofi*', 'BL = Bedienlange', 'Stoffbreite', 'Achtung:Bitte prufen Sie, ob genugend Platz uber dem Fenstersturz (ca.8 cm) vorhanden', 'ist um ein Rollo zu montieren, damit das Fenster auch weiterhin geoffnet werden kann!', 'Stoffbreite:', 'LB1=', 'cm', 'GroBtes LaibungsmaB', 'Stoffuberstand', 'Bestellmas', 'Um die Stoffbreite zu erhalten,messen Sie von', 'eintagen:', 'Z links=', 'cm', 'Wand zu Wand (Laibungsbreite LB) zuzuglich dem', 'Stoffbreite:', 'Stoffbreite:', 'LB2=', 'cm', 'gewunschten Uberstand Z', 'Z rechts=', 'cm', 'Rollogesamtbreite ergibt sich aus StoffmaB', 'LB3=', 'cm', 'LBB=', 'zuzuglich ca. 4,5 cm (modellabhangig).', 'cnY', 'Z gesamt=', 'cm', 'cm', 'Rollohohe:', 'LH 1 =', 'cm', 'GroBtes Laibungsma', 'BestellmaB', 'Messen Sie von Laibungsdecke bis auf das', 'Laibung,mindestens', 'eintagen:', 'Fensterbrett (falls es ubersteht), ansonsten bis', 'Rollohohe:', 'Rollohohe:', 'LH2=', 'cm', '+', 'Z1mind.8 cm*', 'Unterkante Fensterbrett bzw. bis gewunschte Lange', 'zuzuglich mindestens 8 cm Uberstand uber der', 'LH 3=', 'cm', 'LBH=', 'cm', 'cm', 'Laibung/Sturz.']"
2137,"['3.5mm', '38mm', 'Weight:24g', 'Material:stainless steel']"
2138,"['UNIVERSITYTRENDZ', 'Turquoise', 'Wood bead', 'High-quality alloy material', 'Hematite', '12mm', 'High polished', '34mm', '9mm', 'High-quality PU material', 'IP gold plating', 'Perimeter:14-17cm', 'Weight:33.5g']"
2139,"['BEAT THE HEAT', 'Truue', '?', 'Elements', 'HEALTHY SEEDS', 'BASILSEEDS', 'RAW', 'HIGH IN FIBRE', 'LOW IN SATURATED FATS', 'OS', 'Every product hos a story.fip to know ours']"
2140,"['KG', 'HOMIBOSS', '300 Kgs Weight', 'Carrying Capacity', ""5'9175.3cm)"", '56cm', '54', 'cm', '84', 'cm']"
2141,"['CF', 'CARBAMIDE', 'FORTE', 'GREEN', 'COFFEE', 'BEANS', 'SUPPORTS WEIGHT MANAGEMENT', '200g', 'NET', 'QTY:']"
2142,"['Promotes Sugar&', 'Fat Metabolism', 'High in Chlorogenic', 'Acids with No', 'Artificial Additives', 'CFCARBAMIDE', 'Encourages', 'GREEN', 'a Healthy Weight', 'COFFEE', 'BEANS', '100%Natural &', 'Premium Quality', 'SUPPORTS WEIGHT MANAGEMENT', '200g', 'CF']"
2143,"['SIZE INFORMATION', 'Note:', 'If your dog falls between two different sizes it is better to go up a size', 'and adjust it than to purchase one that is too small.', 'NECK', 'CHESTGIRTH', 'SIZE', 'CHESTGIRTH', 'LEASHLENGTH', 'FITWEIGHT', 'XS', '29cm/11.4""', '120cm/47""', 'Within 1.5kg/Within 3.3lbs', 'S', '34cm/13.5""', '120cm/47""', '1.5-3kg/3-7 lbs', 'M', '40cm/15.5""', '120cm/47""', '3-5kg/7-11 Ibs', 'L', '44cm/17.5""', '120cm/47""', '5-7kg/11-15 Ibs', 'XL', '52cm/20.5""', '120cm/47""', '7-10kg/15-22 Ibs']"
2144,"['Supplement Facts', 'Serving Size:2 capsules (400mg)', 'Serving per container60', 'Amount Per Serving', '%DV', '80mg', 'Papaya Seed Powder', 't', '(Carica papaya)', 'Wormwood Organic Powder', '80mg', 't', '(Artemesia annua)', '80mg', 'Black Walnut Powder', 't', '(Hull) Juglans nigra)', 'Clove Organic Powder', '80mg', 't', '(Syzygium aromaticum)', 'Organic Neem', '80mg', 't', 'Azadirachta indica) (leaf)', 'Percent Daily Values are based on a 2,oo0-calorie diet', 'tDaily Value (DVNot Established', 'Other Ingredients:Vegetable Cellulose Capsule', '100%', 'NO ADDITIVES', 'NATURAL', 'MADE IN USA', 'PRODUCT']"
2145,"['MERRY CHRISIMAS', 'ProductDimension', 'MERRY CHRISIMAS', '28cm', 'per', 'perr', '28cm', '/', '11inch', '11inch', 'grinchmas', 'UGHTY', '8.5cm/', '3.3inch', '12cm/4.7inch', '12cm/4.7inch', 'Mr Grinch Gnome', 'Mrs Grinch Gnome', '28*12*8.5cm/11*4.7*3.3inch', '28*12*8.5cm/11*4.7*3.3inch', 'Material:Polyester', 'Material:Polyester', 'Weight:89g', 'Weight:89g']"
2146,"['FitBites', 'TREATYOURSELF', 'WHEY PROTEIN', 'ISOLATE', 'MATCHA LATTE', '25g', 'Og', '110', 'PROTEIN', 'SUGAR', 'CALORIES', 'NETWT 1.5LBS', 'DIETARY SUPPLEMENT']"
2147,"['FitBites', '?', 'TREAT YOURSELF', 'Clean Ingredients', '25g of Protein', '& Natural Sweetener', 'Og of Protein', 'Artificial Ingredients', 'FITBITES', '& Flavors', 'MATCHA', 'LATTE', 'VS', 'Og of Sugar', 'REGULAR MATCHA LATTE', '54g of Sugar', 'The finished product is a.', 'The fresh milk is purified', 'clean WHEY PROTEIN', 'into PROTEIN through a', ""ISOLATE that's easy to"", 'gentle ion exchange', 'mix, easy to digest,', 'Our protein begins as', 'processthat removes', 'without anything artificial.', 'FRESH MILK made by', 'ALL of the sugar, lactose,', 'so you can train, recover,.', 'LOCAL FARMERS.', 'and fat molecules.', 'and feel your best.', '20m', '2/', '3/', 'SCOOP', 'SHAKE', 'REBUILD', 'ADD 1 SCOOP INTO 8', 'BLEND PROTEIN UNTIL', 'DRINK WITHIN 20 MINUTES', 'OZ OF MILK OR WATER', 'COMPLETELY MIXED', 'OFWORKOUT']"
2148,"['MATCHA PROTEIN', 'NUTRITION FACTS', 'Ingredients: 100% whey protein isolate,', 'erythritol, matcha powder, sunflower lecithin,', 'Servings per container', '19', 'stevia.', 'Serving size', '1 round scoop (36g)', 'Contains 60 mg of caffeine from matcha per', 'serving', 'Amount Per Serving.', '110', 'Calories', '% Daily Value*', 'Total Fat O.5g', '1%', 'Saturated Fat Og', '0%', 'Trans Fat Og', 'Cholesterol Omg', '0%', 'Sodium 170mg', '7%', 'Total Carbohydrate 6g', '2%', 'Dietary Fiber <1g', '3%', 'Total Sugars Og', 'Includes Og Added Sugars', '0%', 'Erythritol 5g', 'Protein 25g', 'Vitamin D O.1mcg', '0%', 'Calcium 40mg', '2%', 'Iron 0.4mg', '2%', 'Potassium 90mg', '2%', '* The % Daily Value (DV) tells you how much a nutrient in a', 'serving of food contributes to a daily diet. 2,O00 calories a', 'day is used for general nutrition advice.', 'Typical Amino Acid Profile per Serving*', 'Alanine', '1.23 g', 'Histidine""', '0.50 g', 'Proline', '1.18 g', 'Arginine', '0.60 g', 'Isoleucine""', '1.40 g', 'Serine', '0.83 g', '2.85 g', '3.18 g', 'Leucine""', 'Threonine""', '1.18 g', 'Aspartate', '0.70 g', 'Lysine""', '2.55 g', 'Tryptophan""', '0.73 g', 'Cysteine', 'Glutamine', '4.10 g', 'Methionine""', '0.58 g', 'Tyrosine', '0.90 g', '0.43 g', 'Valine""^', '1.35 g', 'Glycine', 'Phenylalanine 0.88 g', 'indicates Essential Amino Acid', '^indicates BCAA (branched chain amino acid)', '* amino acid values are naturally occurring and subject to variation']"
2149,"['25g', 'PROTEIN', '110 CALORIES', 'per serving']"
2150,"['FitBites', 'TREAT YOURSELF', 'WHEY PROTEIN', 'ISOLATE', 'FitBites', 'MATCHA LATTE', '25g', 'Og', '110', 'PROTEIN', 'SUGAR', 'CALORIES', 'NET WT1.5LBS', 'DIETARY SUPPLEMENT']"
2151,"['FitBites', 'TREAT YOURSELF', 'WHEY PROTEIN', 'ISOLATE', 'HlenderBottle', 'FitBites', 'MATCHA LATTE', '25g', 'Og', '110', 'PROTEIN', 'SUGAR', 'CALORIES', 'NETWT 1.5LBS', 'DIETARY SUPPLEMENT']"
2152,"['Change Your Sedentary Life-Style', 'For the perfect ergonomic position.', '55.1in / 140cm', '23.6in/60cm', '27.9-46.4in', '71-118cm', '.', 'I', 'KG', 'Weight Capacity', 'Ultra Quiet', 'Height Range', 'Lift Speed', '176lbs/80kg', '<50dB', '27.9-46.4in/71-118cm', '1in/s/25mm/s']"
2153,"['TARPAULIN THICKNESSDISPLAY', 'TEAR-RESISTANT', 'HEAVY DUTY', '20 OZ', '20']"
2154,"['14mm', '(0.55"")', 'Material:Stainless steel IP black plating', 'Weight:10g']"
2155,"['Premium Bags Included', '6""x 6""', 'Regulation Size.', '160z', 'Regulation Weight']"
2156,"['Gazelle', 'STRAW GLASS', 'WITH LID', '10.2cm', '7.6cm', 'Product Weight', 'Product Capcity', '0.10 kg', '250ml']"
2157,"['Dimensioni del prodotto', 'Capacita di peso di ogni strato: 20 kg', 'Capacita di peso della culla:10 kg', '38cm', '112,5cm', '155cm', '50cm', '16,5cm', '17,5cm', '77,5cm', '22,5cm', '36cm', '20cm', '79cm', '32cm', '64,5cm', '27cm', '20cm', '20cm', '25cm', '40cm', '39cm', '39cm', '51cm', '81cm', '39cm', '111cm', '42cm']"
2158,"['ZIPPER LOCKFOILBAGS', 'Product', 'Outside Size', 'Usable Size', 'Coffee Bean', '(WxL)', '(WxL)', 'Capacity', 'Outside Width', '7.5x10cm3x3.9 inch', '6.5x7cm2.6x2.8 inch)', '0.4oz/10g', 'Outside Length', 'TUsable Length', '8.5x13cm3.3x5.1 inch', '7.5x10cm3x3.9 inch', '0.7oz|20g', '10x15cm3.9x5.9 inch', '8.5x11.5cm3.3x4.5 inch', '1.2oz/35g', '10.2x12.7cm4x5 inch', '9x10cm3.5x3.9inch', '1oz/29g', '4UsableWidth', '12x18cm4.7x7 inch', '10.5x14.54.1x5.7 inch', '2.8oz/80g']"
2159,[]
2160,"['ComfortbendeMong', 'breath', 'Prosson Grade GesLight', 'and duraleComfotale Fit', 'Foam wil minimine therak ofinjuries', 'Wist Protection Exta-thick Shock', 'ong-tenm uw', 'dafokd40z560282', 'admtt wor', 'XNATUR']"
2161,['360']
2162,"['Laptop compartment', 'EOS', '5D', 'Main compartment', 'Main compartment']"
2163,"['Size Parameters.', 'Re-energize your devices on-the-go and', 'plug into its USB port anything, anywhere', 'Headphone Port', 'USB Charging Port', 'Mobile phone', '1.Connect the built-in cable', '2.Connect the USB cable outside', '3.Connect your phone with the', 'to the charging bank inside', 'USB cable', 'does not include power bank']"
2164,"['FUNGHI ENERGIA', '&SALUTE', 'Hericium', 'BASIC', '120 compresse']"
2165,"['16mm', '0.63 inch)', '22mm', '(0.87 inch)', '316LStainless Stee', 'Net Weight:10g']"
2166,"['FIORE', 'di PUGLIA', 'SO SNACK', 'MONO', 'PORZIONI', 'DA35GR', 'TRICIOLI', 'CNOLIVE', '210ge', 'TRICIOL', 'CON OLTO']"
2167,"['INEUS', 'FRUTTOS', '100%NATURAL', 'BONOMELL', 'DAL1908', 'INFUSI', 'FRUTTOSI', '100%NATURALI', 'INFUSIONEA', 'INFUSIONEA', 'CALDO', 'FREDDO', 'LAMPONE E RIBES ROSSO']"
2168,"['INFUS', 'CILIEGIA EMIRTILLO', 'MELA ELIMON', 'BONOMELLI', 'UVA NERA E FRAGOL', 'BONOMELL', 'BONOMELL', 'DAL1908', 'DAL1908', 'INFUSI', 'INFUSI', 'FRUTTOSI', 'INFUSI', 'DAL 1908', 'FRUTTOSI', '100%NATURALI', '100%NATURA', 'FRUTTOSI', '100%NATURALI', 'CAAAOO', 'CILIEGIA E MIRTILLO', 'MELA E LIMONE', 'CALDOFREDDO', 'UVA NERA E FRAGOLA', 'INFUS', 'INFUS', 'PAPAYA E_ARANCIA', 'NANAS E PESCA', '100%NATURAL', 'BONOMELL', 'BONOMELLI', 'LAMPONE E RIBES ROSS', 'DAL1908', 'BONOMELL', 'INFUSI', 'INFUSI', 'DAL1908', 'DAL1908', 'FRUTTOSI', 'FRUTTOSI', 'INFUSI', '100%NATURALI', '100%NATURALI', 'FRUTTOSI', 'CALDO FREDDO', 'CAEEDCEOO', '100%NATURALI', 'PAPAYA E ARANCIA', 'ANANAS E PESCA', 'CALDO FREDDO', 'LAMPONE E RIBES ROSSO']"
2169,"['INFORMATON', 'Wamantic Personalized', 'Product Name:', 'Sunflower Neckalce', 'Inside Size:', '19mm (0.74inch)', '31mm x 31mm', 'Outside Size:', '(1.22inch x 1.22 inch)', '50cm+5cm', 'Chain Length:', '(19.69inch + 1.97inch)', 'Weight:', '26g', '31 mm', 'Material:', 'Stainless Steel', '31 mm']"
2170,"['Jeu de', '54', 'CARTES', 'Jeu de', '54', 'CARTES', 'RDVA', 'Jeude', 'Jeu de', '54', '54', 'CARTES', 'CARTES']"
2171,"['DAE CHUN GM', 'DAE CHUN GM', 'DAECHUN', 'CH', 'DAE CHUN GIM', 'USDA', 'DAECHUN', 'DAE CHUN GIM', 'ORGANIC', 'DAECHUN', 'D', 'ORGANIC', 'DAECHUN', 'Roasted Seaweed', 'ORGAN', 'ORGANIC', 'Roasted Seaweed', 'ORGANIC', 'Roasted Seaweed', '85', 'USDA', 'Roasted Seaweed', 'USDA', 'USDA', 'SDA', 'ORGANIC', 'ORGANIC', 'H', 'CH', 'OAF', 'DAE CHUN GIM', 'DAE CHUN GIM', 'DAE CHUN GIM', 'USDA', 'DAE', 'ORGANIC', 'DAECHUN', '20', 'DAE CHUN GIN', 'Best Choice', ""CHOi'S"", 'OPEN', 'Pack', 'SDA', 'Do not eat desiccant in the package!', 'PACKAGES/282OZ(80g)', 'CH', 'DAE CHUN GIM', 'DAECHUN', 'ORGANIC', 'Roasted Seaweed', '7', 'USDA', 'ORGANIC', 'Net Wt.0.1', 'A']"
2172,"['PREMIOM', 'SEAWEED SNACK', 'ORGANIC', 'USDA', 'N3dO', 'ORGANIC', 'H', 'DAE CHUN GIM', 'DAECHUN', 'Premum', 'ORGANIC', 'Roasted Seaweed', 'USDA', 'ORGANIC', 'Net WL.D', 'USDA Organic Certified Seaweed Snack']"
2173,"['fino a 10kg', 'di portata', 'CIB']"
2174,"['HOHY', 'HOHY', 'HOH', 'HH', 'HOHY', 'HOHY', 'HOHY', 'HOH', 'HOHY', 'STEMLESS WINEGLASS', 'HOHY', 'HOHD', 'JOHY', 'HOR', 'XHOH', 'HOHY', 'o Leo', '7.23-8.22']"
2175,"['Product Details', 'About 216', 'individual stones', 'Green Aventurine', '6.30-6.69inches', 'Copper Wire', 'LoVe', 'Handmade', '0,', 'LOVe', 'LOVe', '3.54inches', 'Square', 'Ceramic Base', 'Total Weight:370g']"
2176,"['kikigreen', 'BREATHE', 'EASY', 'ANYWHERE', 'Helps you to soothe airways', 'and make breathing easier', 'kikigreen', 'MULLEIN LEAF', 'LUNG COMPLEX']"
2177,"['124mm', 'Gender', 'Unisex', 'Frame Materials', 'PC', 'Lens Materials Polarized', 'Model', 'PIT-004', 'Color', 'Multicolor', '52mm', '20mm', 'Lens Width', '52mm', 'Lens Height', '52mm', '52mm', 'Bridge Width', '20mm', 'Temple Length', '107mm', 'Frame Width', '124mm', '107mm', 'Weight', '20g']"
2178,"['25cm/9.84in', '2cm', '0.78in', 'Length Adjustable', 'Max.60W', '120cm', '220V-240V', 'E27Base', '47.24in', 'Compatible with allE27bulbs', 'Bulb not included', '15cm', '5.91in', '14cm/5.51in']"
2179,"['ORANGE BLOSSOM', 'I.7 OZ SOY WAX', 'II.FRENCHFRAGRANCE', 'III COTTONWICK', 'IV.40 HOUR BURN', 'V.GIFT WRAP']"
2180,"['Amorxiao', '4', '5', 'SCENTED CANDLE', '200G/70Z', 'See bottom panel for safety information', '3.2 in', '4.5 in', '3 in', '2.2', '5', '3.4 in']"
2181,"['BEQUEMER', 'SCHLAFPLATZ', 'VIELSEITIG', 'WAUTZ', 'EINSETZBAR', '25 CM HOHER RAND', '+', 'UND 15 CM DICKE', 'POLSTERUNG']"
2182,"['66', 'watts', 'Super fast charging.', 'Cool RGB breathing light', 'Type-CLightning']"
2183,"['66W', 'super fast charge']"
2184,"['3-in-1 USB-C Fast Charging', 'Powered by GaNPrime', '67W', 'Max']"
2185,"[""Modo d'uso:"", 'eDaily', 'siconsiglia lassunzione di 3 compresse algiom', 'Avvertenze:', 'conservato.n confezione integra.', 'entro fine:04/2026', 'Lotto6853258']"
2186,"['R7S LED Lampadina', 'PRODUCT PARAMETER', 'Brightness: 3000LM', 'Wattage: 15W', 'Bianco Caldo (300oK)', 'Voltage: AC 220-240V', 'R Base Type: R7S', 'Dimmable: YES', 'CCT: Bianco Caldo 3000K', 'View Angle: 360', '860', '118MM']"
2187,"['3cm(1.18in)', '17cm(6.69in)', '23cm(9.05in)', 'PRODUCTSPECIFICATIONN', 'Material:Aluminum+ soft rubber+ acrylic', 'Wattage:24w', 'Light Source:LED light strip', 'Color:black', 'Voltage:AC85-265V', 'LightingArea:5-8 square meters', 'Color Temperature:Warm Light 300oK/cool White 60o0K']"
2188,"['3cm(1.18in)', '17cm(6.69in)', '23cm(9.05in)', 'PRODUCTSPECIFICATIONN', 'Material:Aluminum+ soft rubber+ acrylic', 'Wattage:24w', 'Light Source:LED light strip', 'Color:black', 'Voltage:AC85-265V', 'LightingArea:5-8 square meters', 'Color Temperature:Warm Light 300oK/cool White 60o0K']"
2189,"['Weight:25kg/55lb', 'Water Bouncer', 'Swim Platform', 'Max Capacity:400kg/880lb', 'PVC', 'Bungee Cloth', 'Bungee Cord', 'DURABLE AND SAFE', 'DIFFERENT USE', 'EASY TO STORE', 'Grip the Handle to', 'Move the Bouncer', 'Easy to Climb Up and Down', 'USEFUL4-STEPLADDER', 'VARIOUS USE', 'HASSLE-FREE MOVE &SET UP']"
2190,"['ERGONOMIC AND', 'THOUGHTFUL DESIGN', 'Lightweig', '150g', 'Headband can be remove', 'Adjustable Headband', 'Thermal Insulation', 'separately for washing']"
2191,"['7', 'INCH', 'ROUND', '150', 'ec', 'FRIEND', 'PACK', 'NESUG']"
2192,"['Copper', '27.5mm', 'Rose Gold Plated', '(1 inch)', '21mm', '(0.8 inch)', 'Length: 45.7cm+5cm(18inchs+2 inches)', 'Weight:12g']"
2193,"['50FT LED', 'Strip', 'Lights', 'DIY', 'RGB', 'Remote contro', 'App control', 'Dimmable', 'Music']"
2194,"['Technical specifications', 'Available colors', 'CARRY-ON', 'H:18,5xW:13,75xD:9in', '2,8 kgs-6,2 Ibs', 'Meets carry-on requirements for most airlines', '24""LUGGAGE', 'H:23,25 xW:16,5xD:10,5 in +2 in', '3,8 kgs-8,2 lbs', 'Must be checked on most planes', '28""LUGGAGE', 'H:27,25 xW:19 x D:11,75 in + 2 inD', '4,6 kgs- 10,2 Ibs', 'Must be checked on most planes']"
2195,"['PATANJALI', 'Tulsi Ghanvati', '40 g']"
2196,"['Product Weight-66 grams', 'Length-15.5 cm', 'Adjustable']"
2197,"['Swisse', 'HIGHSTRENGTH', 'APPLE CIDER', 'VINEGARTABLETS', '120 mg ACETIC ACID', 'MADE WITH 100%', 'AUSTRALIAN APPLES', 'CONTAINS', ""'THEMOTHER'"", 'NETCONTENTS:30 NTABLETS', 'HEALTHSUPPLEMENT']"
2198,"['focus on Comfort & Safety', 'Thickened', '150KG', 'Noise Free', 'Pipes', 'Weight Limit', 'Design', 'Secured MetalSlats', '4-sidedGuardrails', 'Integrated Ladder']"
2199,"['Le sac""', 'en papier', 'Ce sac est fabrique', 'a partir de papier vegetal.', '100% naturel.', 'kraft blanc double', 'Contenance:', 'Ne le jetez pas.']"
2200,"['FLOWER', 'SHAPED', 'CANDLES', 'Harmless to human and enviroment', '~', 'Smokeless', '1-2 hours', '1.8oz/50g', '2.4in/6cm', 'HandmadeCandle', '2in/5cm']"
2201,"['CRREEE', '00w', 'o', 'MOL', '100w']"
2202,"['2023 Upgraded', 'Retractable', 'No more Tangle or Clutter', 'Both Ends Pull', 'One End Pull', '100w', '00w', '5 Adjustable Length', '20cm', '40cm', '60cm', '80cm', '100cm']"
2203,"['Charging', 'Fast', 'OW', '100V', 'FZ', 'ELL', 'delete', 'OFFICIAL', 'First-Class', 'CERTIFIED', 'PD3.0&QC3.0', 'Fast Charging', 'USB-IF Certification', '""USE']"
2204,"['Stunning USB C Fast Charge', ""30 mins Revive Your Devices'Power"", 'Macbook', '50%', 'Pad', 'Samsung', 'Switch', '76%', '89%', '90%']"
2205,"['Buy One Get 3', '3 in 1 Multi Cable Meets All Your Charging Needs', 'OD', 'Phone', 'Pads', 'Android', 'Laptop', 'Pods', 'Switch', '3*Cost-Effective']"
2206,"['Bixike', 'Girls Bike with Basket', '6-Steps Easy Assembly', 'Size', '16inch', '20 inch', 'Bell', 'Training wheel', 'Kickstand', 'Brake style', 'coaster brake', 'coaster brake', '41-51inch', '51-59inch', 'Rider Height', '105-130CM', '130-150CM', ""Child's Inseam"", '20-24inch', '22-28inch', 'Saddle Height', '52-61CM', '58-70CM', ""Child's Age"", '4-8Y', '7-13Y', 'Handlebar Height', '72-77', '93-98', 'Bike Weight', '10KG', '11KG']"
2207,"['Nutritiona', 'information', 'Daily Oral Spray', 'Recom', 'SO', 'Each daily dose (5 sprays) contains', '%NRV', '100', 'For fullinge', 'Zinc', '10mg', '100%', '50mi Foods', 'BetterYou']"
2208,"['KITTEN', 'CHICKEN & RICE with natural ingredients', 'POLLO Y ARROZ con ingredientes naturales', 'POULET ET RIZ avec des ingredients naturels', 'POLLO E RISO con ingredienti naturali', 'COMPLETE FOODFOR KITTENS', 'ALIMENTO COMPLETO PARA GATITOS', 'FROM 1TO12MONTHS', 'DE1A12MESES', 'COMPOSICION:50% dehydrated meat (20%chicken),', 'COMPOsICION:Carne deshidratada 50% (pollo20%)', 'wheat,ricechicken fat source of Q-6 fatty acids)cereal', 'by-products,peas,chicken protein hydrolyzate,yeast', 'subproductos de cereales,guisantes,hidrolizado de', 'and yeast extract-Saccharomyces cerevisiae (source of', 'proteina de pollo, levadura y extracto de', 'mannanoligosaccharides-MOSand B-glucans).beet', 'levadura-Saccharomyces cerevisiae (fuente de', 'pulp,carob pod,vitamins and minerals,hydrolyzed', 'mananooligosacaridos-MOS y -glucanos).pulpa de', 'remolacha,vaina de algarroba,vitaminas y sustancias', 'fatty acids). dehydrated egg.inulin (soluble fiber from', 'minerales,higado de pollo hidrolizado,aceite de.salmon', 'chicory,source fructooligosaccharides-FOS),soluble', '(fuente de ac.grasos -3-EPA y DHA).huevo', 'dietaryfiber extracted from Plantago ovata,yucca', 'deshidratado,inulina (fibra soluble de achicoria,fuente', 'ANALYTICAL COMPONENTS:Protein 39%,Fat', 'fructooligosacaridos-FOS).fibra dietetica soluble', 'content 18%Crude fibers 2.2%Inorganic matter 6.2%', 'extraida de Plantago ovata,yucca.COMPONENTES', 'Moisture 8%', 'ANALiTIcOS:Proteina 39%Contenido en grasa 18%', 'NUTRITIONALADDITIVES/Kg:(3a672aVit.At24,000', 'Fibras brutas2.2%.Materia inorganica 6.2%.Humedad', 'IU3a671)Vit.D3 1,400 IU.3a700)Vit.E', '8%.ADITIVOS NUTRICIONALES/Kg:3a672aVit.A', 'a-Tocopherol)460 mgVit.C 100 mg(3a370 Taurine', '24.000 UI3a671)Vit.D3 1.400 UI3a700Vit.E', '-Tocoferol460 mg,Vit.C 100 mg3a370 Taurina', '(3b502 Manganese 46 mg.(3b405)Copper 12 mg,', '3b603Zinc 146 mg3b203lodine 3.8 mg3b801)', '3b502) Manganeso 46 mg.(3b405)Cobre 12 mg,', 'Selenium 0.18 mg', '3b603Zinc 146 mg3b203lodo 3.8 mg3b801', 'TECHNOLOGICAL ADDITIVES:Natural antioxidants', 'Selenio 0,18 mg.ADITIVOS TECNOLOGICOS:', 'and preservatives.', 'Antioxidantes naturales y conservantes.', 'ALIMENT COMPLET POUR CHATONS', 'ALIMENTO COMPLETO PER GATTINI', 'DE1A12MOIS', 'DA1A12MESI', 'COMPOsITION50% viande deshydratee 20%poulet),', 'COMPOsIZIONE50%carne disidratata (20% pollo,', ""ble, riz graisse de poulet source d'acides gras -6),"", 'frumento,riso,grasso di pollo (fonte di acidi grassi', 'sous-produits cerealierspois.hydrolysat de proteines', '-6).sottoprodotti di cereali.piselli,idrolizzato', 'de poulet, levure et extrait de levure-Saccharomyces', 'proteico di pollo.lievito ed estratto di', 'cerevisiae (source de mannanoligosaccharides-MOS', 'lievito-Saccharomyces cerevisiae (fonte di', 'et -glucanes),pulpe de betterave, gousse de caroube,', 'mannanoligosaccaridi-MOS e -glucani),polpa di', 'vitamines et mineraux,toie de volaillehydrolyse,huile', 'barbabietola,baccello di carruba,vitamine e minerali,', ""de saumon source d'acides gras -3-EPA et DHA),ceuf"", 'fegato di pollo idrolizzato, olio di salmone fonte di', 'deshydrate inuline (fibre soluble de chicoree,source', 'acidi grassi -3-EPA e DHA)uovo disidratato,inulina', 'fructo-oligosaccharides-FOS),fibres alimentaires', '(fibra solubile da cicoria.fonte fruttooligosaccaridi-', 'solubles extraites de Plantago ovata, yucca', 'FOS), fibra alimentare solubile estratta da Plantago', 'COMPOSANTS ANALYTIQUES:Proteines 39%,teneur', 'ovata,yucca.COMPONENTI ANALITICI:Proteine', 'en matieres grasses 18%,fibres brutes 2,2%matiere', '39%Grassi 18%Fibra grezza2,2%Sostanza', 'inorganique6,2%,humidite 8%.ADDITIFS', 'inorganica 6.2%Umidita 8%.ADDITIVI', 'NUTRITIONNELS/Kg:3a672a)Vit.A24.000 Ul,', 'NUTRIZIONALI/Kg3a672aVit.A 24.000 Ul,', '3a671Vit.D3 1.400UI.3a700Vit.E a-tocopherol', '3a671)vit.D3 1.400 Ul3a700vit.Ea-tocoferolo', '460 mg,vit.C 100 mg3a370) Taurina 1.200 mg,', 'Oligoelements:(3b101Fer 140 mg,(3b502)', 'Oligoelementi3b101)Ferro 140 mg.3b502)', 'Manganese 46 mg3b405Cuivre 12 mg,3b603Zinc', 'Manganese 46 mg.3b405)Rame 12 mg.3b603)', '146 mg,3b203lode 3,8 mg.3b801)Selenium 0,18', 'Zinco 146 mg.3b203lodio 3,8 mg,3b801)Selenio', 'mg.ADDITIFS TECHNOLOGIQUES:Antioxydants et', '0,18 mg.ADDITIVI TECNOLOGICI:Antiossidanti e', 'conservateurs naturels.', 'conservanti naturali.', 'Cantidad recomendada/dia-Quantite recommandee/jour', '1,5Kg', 'Quantita consigliata/giorno -Recommended quantity/day', '1/2', '2/4', '4/6', '6/9', '9/12', 'month', 'months', 'Gramos/dia', '20-30', '30-60', '60-75', '75-84', '84-90', 'Grammes/jour', 'grams', 'grams', 'grams', '8I', '435117891111', 'grams', 'grams', 'Art.:1170', 'Grammi/giorno']"
